mes_referencia;secao;subclasse;saldomovimentacao;admissao;demissao;estoque_anual_2026;subclasse_descricao;classe_cnae;classe_descricao;grupo_cnae;grupo_descricao;divisao_cnae;divisao_descricao;secao_cnae;secao_descricao
1;C;2869100;-1;0;1;-4;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL ESPECÍFICO NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS;28691;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL ESPECÍFICO NÃO ESPECIFICADOS ANTERIORMENTE;286;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS DE USO INDUSTRIAL ESPECÍFICO;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2930102;144;210;66;236;FABRICAÇÃO DE CARROCERIAS PARA ÔNIBUS;29301;FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA VEÍCULOS AUTOMOTORES;293;FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2930103;-2;8;10;0;FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA OUTROS VEÍCULOS AUTOMOTORES, EXCETO CAMINHÕES E ÔNIBUS;29301;FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA VEÍCULOS AUTOMOTORES;293;FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2942500;2;2;0;2;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA OS SISTEMAS DE MARCHA E TRANSMISSÃO DE VEÍCULOS AUTOMOTORES;29425;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA OS SISTEMAS DE MARCHA E TRANSMISSÃO DE VEÍCULOS AUTOMOTORES;294;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2943300;1;9;8;0;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE FREIOS DE VEÍCULOS AUTOMOTORES;29433;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE FREIOS DE VEÍCULOS AUTOMOTORES;294;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2944100;1;1;0;0;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE DIREÇÃO E SUSPENSÃO DE VEÍCULOS AUTOMOTORES;29441;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE DIREÇÃO E SUSPENSÃO DE VEÍCULOS AUTOMOTORES;294;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2945000;9;14;5;15;FABRICAÇÃO DE MATERIAL ELÉTRICO E ELETRÔNICO PARA VEÍCULOS AUTOMOTORES, EXCETO BATERIAS;29450;FABRICAÇÃO DE MATERIAL ELÉTRICO E ELETRÔNICO PARA VEÍCULOS AUTOMOTORES, EXCETO BATERIAS;294;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;2949299;29;50;21;54;FABRICAÇÃO DE OUTRAS PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES NÃO ESPECIFICADAS ANTERIORMENTE;29492;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES NÃO ESPECIFICADOS ANTERIORMENTE;294;FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;29;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3041500;66;105;39;92;FABRICAÇÃO DE AERONAVES;30415;FABRICAÇÃO DE AERONAVES;304;FABRICAÇÃO DE AERONAVES;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3042300;-1;2;3;3;FABRICAÇÃO DE TURBINAS, MOTORES E OUTROS COMPONENTES E PEÇAS PARA AERONAVES;30423;FABRICAÇÃO DE TURBINAS, MOTORES E OUTROS COMPONENTES E PEÇAS PARA AERONAVES;304;FABRICAÇÃO DE AERONAVES;30;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3101200;-4;0;4;-8;FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA;31012;FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA;310;FABRICAÇÃO DE MÓVEIS;31;FABRICAÇÃO DE MÓVEIS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3102100;-1;0;1;-5;FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE METAL;31021;FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE METAL;310;FABRICAÇÃO DE MÓVEIS;31;FABRICAÇÃO DE MÓVEIS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3104700;-1;0;1;-1;FABRICAÇÃO DE COLCHÕES;31047;FABRICAÇÃO DE COLCHÕES;310;FABRICAÇÃO DE MÓVEIS;31;FABRICAÇÃO DE MÓVEIS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3250702;0;1;1;-1;FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO;32507;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;325;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3250706;2;2;0;2;SERVIÇOS DE PRÓTESE DENTÁRIA;32507;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;325;FABRICAÇÃO DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO E ODONTOLÓGICO E DE ARTIGOS ÓPTICOS;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3299001;-3;2;5;-7;FABRICAÇÃO DE GUARDA CHUVAS E SIMILARES;32990;FABRICAÇÃO DE PRODUTOS DIVERSOS NÃO ESPECIFICADOS ANTERIORMENTE;329;FABRICAÇÃO DE PRODUTOS DIVERSOS;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3313901;1;1;0;0;MANUTENÇÃO E REPARAÇÃO DE GERADORES, TRANSFORMADORES E MOTORES ELÉTRICOS;33139;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS ELÉTRICOS;331;MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;C;3321000;17;17;0;17;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS;33210;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS;332;INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;C;INDÚSTRIAS DE TRANSFORMAÇÃO
1;D;3512300;1;1;0;0;TRANSMISSÃO DE ENERGIA ELÉTRICA;35123;TRANSMISSÃO DE ENERGIA ELÉTRICA;351;GERAÇÃO, TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;35;ELETRICIDADE, GÁS E OUTRAS UTILIDADES;D;ELETRICIDADE E GÁS
1;E;3600601;1;2;1;-1;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;36006;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;360;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;36;CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA;E;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO
1;E;3811400;-2;0;2;-1;COLETA DE RESÍDUOS NÃO PERIGOSOS;38114;COLETA DE RESÍDUOS NÃO PERIGOSOS;381;COLETA DE RESÍDUOS;38;"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS";E;ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO
1;F;4110700;1;14;13;43;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;41107;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;411;INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS;41;CONSTRUÇÃO DE EDIFÍCIOS;F;CONSTRUÇÃO
1;F;4120400;-4;21;25;-1;CONSTRUÇÃO DE EDIFÍCIOS;41204;CONSTRUÇÃO DE EDIFÍCIOS;412;CONSTRUÇÃO DE EDIFÍCIOS;41;CONSTRUÇÃO DE EDIFÍCIOS;F;CONSTRUÇÃO
1;F;4213800;1;1;0;0;OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS;42138;OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS;421;CONSTRUÇÃO DE RODOVIAS, FERROVIAS, OBRAS URBANAS E OBRAS-DE-ARTE ESPECIAIS;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
1;F;4221902;-2;3;5;-5;CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA;42219;OBRAS PARA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA E PARA TELECOMUNICAÇÕES;422;OBRAS DE INFRA-ESTRUTURA PARA ENERGIA ELÉTRICA, TELECOMUNICAÇÕES, ÁGUA, ESGOTO E TRANSPORTE POR DUTOS;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
1;F;4222701;3;3;0;-3;CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLETA DE ESGOTO E CONSTRUÇÕES CORRELATAS, EXCETO OBRAS DE IRRIGAÇÃO;42227;CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLETA DE ESGOTO E CONSTRUÇÕES CORRELATAS;422;OBRAS DE INFRA-ESTRUTURA PARA ENERGIA ELÉTRICA, TELECOMUNICAÇÕES, ÁGUA, ESGOTO E TRANSPORTE POR DUTOS;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
1;F;4292801;1;1;0;2;MONTAGEM DE ESTRUTURAS METÁLICAS;42928;MONTAGEM DE INSTALAÇÕES INDUSTRIAIS E DE ESTRUTURAS METÁLICAS;429;CONSTRUÇÃO DE OUTRAS OBRAS DE INFRA-ESTRUTURA;42;OBRAS DE INFRA-ESTRUTURA;F;CONSTRUÇÃO
1;F;4312600;-1;0;1;0;PERFURAÇÕES E SONDAGENS;43126;PERFURAÇÕES E SONDAGENS;431;DEMOLIÇÃO E PREPARAÇÃO DO TERRENO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4313400;-2;5;7;-5;OBRAS DE TERRAPLENAGEM;43134;OBRAS DE TERRAPLENAGEM;431;DEMOLIÇÃO E PREPARAÇÃO DO TERRENO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4321500;-2;2;4;-6;INSTALAÇÃO E MANUTENÇÃO ELÉTRICA;43215;INSTALAÇÕES ELÉTRICAS;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4322301;1;1;0;-2;INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS;43223;INSTALAÇÕES HIDRÁULICAS, DE SISTEMAS DE VENTILAÇÃO E REFRIGERAÇÃO;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4322303;-1;0;1;1;INSTALAÇÕES DE SISTEMA DE PREVENÇÃO CONTRA INCÊNDIO;43223;INSTALAÇÕES HIDRÁULICAS, DE SISTEMAS DE VENTILAÇÃO E REFRIGERAÇÃO;432;INSTALAÇÕES ELÉTRICAS, HIDRÁULICAS E OUTRAS INSTALAÇÕES EM CONSTRUÇÕES;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4330402;1;1;0;14;INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4330403;-2;2;4;-3;OBRAS DE ACABAMENTO EM GESSO E ESTUQUE;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4330404;1;1;0;1;SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4330499;-1;0;1;0;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO;43304;OBRAS DE ACABAMENTO;433;OBRAS DE ACABAMENTO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;F;4399103;10;17;7;21;OBRAS DE ALVENARIA;43991;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE;439;OUTROS SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;F;CONSTRUÇÃO
1;G;4511101;6;9;3;5;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS;45111;COMÉRCIO A VAREJO E POR ATACADO DE VEÍCULOS AUTOMOTORES;451;COMÉRCIO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4511102;0;2;2;-2;COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS USADOS;45111;COMÉRCIO A VAREJO E POR ATACADO DE VEÍCULOS AUTOMOTORES;451;COMÉRCIO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520001;-1;2;3;2;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520002;-3;1;4;1;SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520003;-2;0;2;-1;SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO ELÉTRICA DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520004;3;3;0;3;SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520005;1;2;1;9;SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520006;3;3;0;0;SERVIÇOS DE BORRACHARIA PARA VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4520007;-1;0;1;-1;SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45200;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;452;MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4530701;0;1;1;1;COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4530703;-8;9;17;-4;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4530705;-1;1;2;-2;COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARAS DE AR;45307;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;453;COMÉRCIO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4541203;0;1;1;2;COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS;45412;COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;454;COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4541206;-1;0;1;0;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA MOTOCICLETAS E MOTONETAS;45412;COMÉRCIO POR ATACADO E A VAREJO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;454;COMÉRCIO, MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4617600;3;6;3;2;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46176;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;461;REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO, EXCETO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4622200;-2;0;2;-1;COMÉRCIO ATACADISTA DE SOJA;46222;COMÉRCIO ATACADISTA DE SOJA;462;COMÉRCIO ATACADISTA DE MATÉRIAS-PRIMAS AGRÍCOLAS E ANIMAIS VIVOS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4623109;1;1;0;1;COMÉRCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS;46231;COMÉRCIO ATACADISTA DE ANIMAIS VIVOS, ALIMENTOS PARA ANIMAIS E MATÉRIAS-PRIMAS AGRÍCOLAS, EXCETO CAFÉ E SOJA;462;COMÉRCIO ATACADISTA DE MATÉRIAS-PRIMAS AGRÍCOLAS E ANIMAIS VIVOS;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4633801;-1;0;1;-2;COMÉRCIO ATACADISTA DE FRUTAS, VERDURAS, RAÍZES, TUBÉRCULOS, HORTALIÇAS E LEGUMES FRESCOS;46338;COMÉRCIO ATACADISTA DE HORTIFRUTIGRANJEIROS;463;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4637107;1;1;0;1;COMÉRCIO ATACADISTA DE CHOCOLATES, CONFEITOS, BALAS, BOMBONS E SEMELHANTES;46371;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE;463;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4639701;2;2;0;2;COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL;46397;COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL;463;COMÉRCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
1;G;4644301;-1;1;2;0;COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO;46443;COMÉRCIO ATACADISTA DE PRODUTOS FARMACÊUTICOS PARA USO HUMANO E VETERINÁRIO;464;COMÉRCIO ATACADISTA DE PRODUTOS DE CONSUMO NÃO-ALIMENTAR;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;G;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
